24-5-2024 18:53:21.000 , 378315 , 4221.6738, N, 7105.2744, W, 11.30, 0.19, 0.00, 7
24-5-2024 18:53:22.000 , 379316 , 4221.6733, N, 7105.2744, W, 11.10, 0.07, 0.00, 6
24-5-2024 18:53:23.000 , 380316 , 4221.6729, N, 7105.2744, W, 10.70, 0.40, 0.00, 7
24-5-2024 18:53:25.000 , 381949 , 4221.6729, N, 7105.2739, W, 10.40, 0.20, 0.00, 7
24-5-2024 18:53:26.000 , 382959 , 4221.6729, N, 7105.2739, W, 10.50, 0.27, 0.00, 7
24-5-2024 18:53:27.000 , 384079 , 4221.6729, N, 7105.2734, W, 10.90, 0.08, 0.00, 8
24-5-2024 18:53:28.000 , 385323 , 4221.6724, N, 7105.2734, W, 11.10, 0.06, 0.00, 7
24-5-2024 18:53:30.000 , 386957 , 4221.6724, N, 7105.2734, W, 11.30, 0.17, 0.00, 7
24-5-2024 18:53:31.000 , 388080 , 4221.6724, N, 7105.2734, W, 11.40, 0.09, 0.00, 8
24-5-2024 18:53:32.000 , 389081 , 4221.6724, N, 7105.2734, W, 11.50, 0.11, 0.00, 8
24-5-2024 18:53:33.000 , 390328 , 4221.6724, N, 7105.2734, W, 11.80, 0.09, 0.00, 8
24-5-2024 18:53:34.000 , 391329 , 4221.6719, N, 7105.2734, W, 11.90, 0.06, 0.00, 8
24-5-2024 18:53:36.000 , 392954 , 4221.6719, N, 7105.2734, W, 12.20, 0.19, 0.00, 8
24-5-2024 18:53:37.000 , 394079 , 4221.6719, N, 7105.2734, W, 12.40, 0.47, 0.00, 8
24-5-2024 18:53:38.000 , 395325 , 4221.6719, N, 7105.2734, W, 12.50, 0.06, 0.00, 7
24-5-2024 18:53:37.000 , 396325 , 4221.6724, N, 7105.2734, W, 12.50, 0.26, 0.00, 8
24-5-2024 18:53:38.000 , 397327 , 4221.6724, N, 7105.2739, W, 12.40, 0.79, 0.00, 8
24-5-2024 18:53:39.000 , 398328 , 4221.6729, N, 7105.2739, W, 12.60, 0.06, 0.00, 8
24-5-2024 18:53:41.000 , 399950 , 4221.6733, N, 7105.2739, W, 13.10, 0.25, 0.00, 8
24-5-2024 18:53:42.000 , 400956 , 4221.6738, N, 7105.2744, W, 13.50, 0.15, 0.00, 8
24-5-2024 18:53:43.000 , 402079 , 4221.6738, N, 7105.2744, W, 14.60, 0.14, 0.00, 8
24-5-2024 18:53:44.000 , 403324 , 4221.6738, N, 7105.2744, W, 15.10, 0.09, 0.00, 8
24-5-2024 18:53:45.000 , 404327 , 4221.6738, N, 7105.2744, W, 15.40, 0.05, 0.00, 8
24-5-2024 18:53:46.000 , 405328 , 4221.6743, N, 7105.2744, W, 15.40, 0.03, 0.00, 8
24-5-2024 18:53:48.000 , 406952 , 4221.6743, N, 7105.2744, W, 15.40, 0.10, 0.00, 8
24-5-2024 18:53:49.000 , 407953 , 4221.6743, N, 7105.2749, W, 15.60, 0.12, 0.00, 8
24-5-2024 18:53:50.000 , 408954 , 4221.6743, N, 7105.2744, W, 15.80, 0.08, 0.00, 8
24-5-2024 18:53:51.000 , 410075 , 4221.6743, N, 7105.2749, W, 15.90, 0.10, 0.00, 8
24-5-2024 18:53:52.000 , 411078 , 4221.6743, N, 7105.2744, W, 16.00, 0.03, 0.00, 8
24-5-2024 18:53:53.000 , 412324 , 4221.6743, N, 7105.2744, W, 16.20, 0.05, 0.00, 8
24-5-2024 18:53:54.000 , 413326 , 4221.6743, N, 7105.2744, W, 16.30, 0.08, 0.00, 8
24-5-2024 18:53:56.000 , 414952 , 4221.6738, N, 7105.2744, W, 16.30, 0.11, 0.00, 8
24-5-2024 18:53:57.000 , 416075 , 4221.6738, N, 7105.2749, W, 16.50, 0.12, 0.00, 8
24-5-2024 18:53:58.000 , 417201 , 4221.6738, N, 7105.2744, W, 16.70, 0.61, 139.52, 8
24-5-2024 18:53:59.000 , 418324 , 4221.6738, N, 7105.2744, W, 16.70, 0.12, 139.52, 8
24-5-2024 18:54:00.000 , 419327 , 4221.6738, N, 7105.2744, W, 16.90, 1.22, 118.86, 8
24-5-2024 18:54:02.000 , 420951 , 4221.6733, N, 7105.2739, W, 16.70, 0.07, 118.86, 7
24-5-2024 18:54:03.000 , 422076 , 4221.6738, N, 7105.2739, W, 16.40, 0.59, 118.86, 7
24-5-2024 18:54:04.000 , 423078 , 4221.6733, N, 7105.2734, W, 16.30, 0.21, 118.86, 7
24-5-2024 18:54:05.000 , 424078 , 4221.6733, N, 7105.2729, W, 15.90, 1.11, 118.86, 7
24-5-2024 18:54:06.000 , 425326 , 4221.6733, N, 7105.2720, W, 15.90, 0.92, 118.86, 8
24-5-2024 18:54:07.000 , 426336 , 4221.6733, N, 7105.2715, W, 15.80, 0.96, 118.86, 8
24-5-2024 18:54:08.000 , 427352 , 4221.6729, N, 7105.2710, W, 15.70, 1.66, 120.97, 8
24-5-2024 18:54:10.000 , 428952 , 4221.6729, N, 7105.2695, W, 15.20, 1.86, 124.10, 8
24-5-2024 18:54:11.000 , 430199 , 4221.6729, N, 7105.2690, W, 15.10, 1.32, 122.62, 8
24-5-2024 18:54:12.000 , 431200 , 4221.6729, N, 7105.2686, W, 15.50, 1.26, 118.60, 8
24-5-2024 18:54:13.000 , 432321 , 4221.6729, N, 7105.2681, W, 15.20, 0.94, 118.60, 8
24-5-2024 18:54:14.000 , 433328 , 4221.6729, N, 7105.2681, W, 14.90, 0.81, 118.60, 8
24-5-2024 18:54:15.000 , 434328 , 4221.6729, N, 7105.2676, W, 15.10, 0.68, 118.60, 8
24-5-2024 18:54:17.000 , 435949 , 4221.6733, N, 7105.2671, W, 15.20, 0.85, 118.60, 8
24-5-2024 18:54:18.000 , 436952 , 4221.6733, N, 7105.2671, W, 15.20, 0.22, 118.60, 8
24-5-2024 18:54:19.000 , 438076 , 4221.6733, N, 7105.2671, W, 14.50, 0.04, 118.60, 8
24-5-2024 18:54:20.000 , 439077 , 4221.6733, N, 7105.2671, W, 14.40, 0.05, 118.60, 8
24-5-2024 18:54:21.000 , 440322 , 4221.6733, N, 7105.2671, W, 14.50, 0.13, 118.60, 8
24-5-2024 18:54:22.000 , 441326 , 4221.6733, N, 7105.2666, W, 14.40, 0.22, 118.60, 8
24-5-2024 18:54:23.000 , 442326 , 4221.6733, N, 7105.2666, W, 14.50, 0.15, 118.60, 8
24-5-2024 18:54:24.000 , 443330 , 4221.6738, N, 7105.2666, W, 14.80, 0.50, 118.60, 8
24-5-2024 18:54:26.000 , 444954 , 4221.6743, N, 7105.2661, W, 15.00, 0.97, 118.60, 8
24-5-2024 18:54:27.000 , 446078 , 4221.6748, N, 7105.2661, W, 15.00, 0.81, 118.60, 8
24-5-2024 18:54:28.000 , 447325 , 4221.6748, N, 7105.2651, W, 14.90, 1.18, 118.60, 8
